112	0	2025-01-26 10:04:59.869205704Z	1315	0.605112	0.693636	-0.390779	-11025.3	-16860.8	-3722.65	548	9470.7	6633.65	-16958.9	656	2162
112	1	2025-01-26 10:04:59.869205704Z	1315	0.272001	0.648103	-0.711321	-11025.3	-16860.8	-3722.65	548	-4856.51	-2162.28	-19854.9	634	2307
113	0	2025-01-26 10:04:59.944299608Z	871	-0.569691	-0.579582	-0.582699	-20122.1	-3109.37	2251.77	450	-999999	-999999	-999999	-999999	871
114	0	2025-01-26 10:04:59.955402184Z	1995	-0.572486	-0.584966	-0.574521	-15528.5	5931.18	-12029.9	491	-999999	-999999	-999999	-999999	1995
115	0	2025-01-26 10:05:00.037482664Z	901	-0.577681	-0.570961	-0.583342	-7414.18	-18961.4	2311.61	531	-999999	-999999	-999999	-999999	901
116	0	2025-01-26 10:05:00.864816264Z	880	-0.571169	-0.578084	-0.58274	-19139.6	-7265.01	730.744	492	-999999	-999999	-999999	-999999	880
117	0	2025-01-26 10:05:00.894453352Z	1040	-0.568376	-0.582358	-0.581213	-19884.6	4226.53	2251.77	421	-999999	-999999	-999999	-999999	1040
118	0	2025-01-26 10:05:01.088886232Z	1033	0.381457	-0.305964	-0.872282	-18456.9	8822.53	1325.03	431	-10122.3	2137.39	-17733.8	543	2243
119	0	2025-01-26 10:05:01.202939928Z	1759	-0.284932	-0.80729	-0.516814	12808.4	12661.3	-9792.22	488	7757.07	-1650.53	-18954.4	537	2273
120	0	2025-01-26 10:05:01.435587480Z	2364	-0.582261	-0.580849	-0.568847	2735.13	304.009	-20365.5	507	-999999	-999999	-999999	-999999	2364
121	0	2025-01-26 10:05:01.477323992Z	1554	-0.586565	-0.574166	-0.571205	18615.1	-2916.62	-8057.81	507	-999999	-999999	-999999	-999999	1554
122	0	2025-01-26 10:05:02.040924776Z	1887	-0.585855	-0.5725	-0.573601	9076.59	-13925.9	-12029.9	545	-999999	-999999	-999999	-999999	1887
123	0	2025-01-26 10:05:02.284368888Z	2205	-0.584507	-0.576286	-0.57118	5184.76	-8952.55	-17733.8	166	-999999	-999999	-999999	-999999	2205
124	0	2025-01-26 10:05:02.326671976Z	2184	-0.575746	-0.583756	-0.572491	-11343.9	2411.17	-16932.1	564	-999999	-999999	-999999	-999999	2184
125	0	2025-01-26 10:05:02.580328840Z	2115	-0.574427	-0.585687	-0.571843	-10743.4	8647.87	-15194.8	490	-999999	-999999	-999999	-999999	2115
